id,sentiment
"3811_4",0.43027341500341476
"4079_8",0.4974691218778052
"1179_7",0.5390157701693898
"3069_9",0.9588050026668739
"3769_8",0.7494310266669968
"9247_10",0.7306767141213568
"10434_1",0.06520044055990938
"1147_10",0.9074011759255536
"5344_7",0.8075477896257828
"8073_10",0.802646489007401
"7833_3",0.06902783376999595
"8370_1",0.06761867286928226
"9007_8",0.41202251807041723
"6624_7",0.43604567914274717
"6683_3",0.20025509163189642
"12275_7",0.6136150319015614
"11927_8",0.8316384420392363
"1560_10",0.9162142579795061
"1325_9",0.531934952998464
"3548_8",0.364329580402996
"607_1",0.03749476317345522
"6702_7",0.6033174723439799
"5702_3",0.07261922047647174
"11345_8",0.8710150940729496
"3428_4",0.36054286806846103
"7209_9",0.9721828191532098
"8425_8",0.8462943672295148
"3087_1",0.2665272055971572
"1119_8",0.6020503500896687
"5715_3",0.40073136199068426
"8645_1",0.1527045671818438
"2149_3",0.04338057107081965
"10403_10",0.679780581262604
"5628_1",0.17385414953889972
"5570_10",0.9140453207548788
"1613_3",0.15918955381519
"1454_4",0.7617092044472299
"5094_3",0.19344463551644853
"7982_1",0.2295381778646594
"6894_2",0.5648509836285093
"6554_1",0.23712529815740796
"4721_3",0.32336113855726517
"6904_4",0.15484692333948963
"893_8",0.9270870918351715
"4605_4",0.5265006755799653
"11516_7",0.5846664770478838
"11718_7",0.9368321777159142
"5956_1",0.02316839085865498
"7455_9",0.6725868723197971
"6396_4",0.6619289923836221
"1223_8",0.8019821216147927
"8556_1",0.25722048347912957
"6108_8",0.695883809024346
"11690_1",0.047505171065675096
"3778_9",0.6035199391275203
"3627_4",0.4473771162628311
"8256_4",0.4194244216820918
"533_1",0.045283663695699694
"5235_4",0.03156038682132905
"621_2",0.4355536752313801
"5365_1",0.36250026492161913
"8180_3",0.48135735307047883
"7396_7",0.2764720176168448
"9776_10",0.8550035340503732
"8175_10",0.9099052958409473
"3128_1",0.19604087675606752
"4606_1",0.3984446276290572
"6158_2",0.1208405445075034
"3281_10",0.5986217738644635
"4723_4",0.1427723612394766
"11994_3",0.2650687850309071
"7701_1",0.012141416163482925
"103_3",0.2490260609638911
"8908_10",0.8571260364320781
"8876_1",0.08517150926667687
"7519_9",0.8030646866066953
"12456_8",0.5197075683411158
"9514_8",0.7606213929272833
"8680_8",0.41604720913291976
"12402_10",0.6652866592618881
"362_2",0.297014280547651
"9825_7",0.637801038957347
"2913_3",0.6275331148947719
"7164_8",0.8581609919851142
"11177_7",0.6635655760964807
"5707_10",0.8961687090879901
"8103_10",0.7997208875548182
"6289_1",0.014987073120928961
"11754_1",0.4107667067996481
"11640_10",0.550452448687305
"9933_7",0.5512218389932974
"185_10",0.8339079244303439
"242_10",0.9322868605100207
"9369_8",0.8043408675034648
"7453_10",0.6422855658968608
"7514_7",0.3504209853666496
"10860_2",0.1608944583575511
"8663_8",0.6640856556797061
"9108_1",0.11308867608851249
"7941_1",0.17955256411036438
"10116_1",0.015106839388153433
"9841_4",0.25380739127200846
"4512_9",0.8476770315645867
"4853_2",0.31691059172047237
"2664_4",0.5167008337237708
"9966_10",0.8912701523089108
"5167_2",0.23048979605410264
"3894_2",0.03848347693230193
"3929_8",0.6617630158438168
"7165_10",0.7541562829611073
"5451_8",0.731360806527512
"2947_4",0.6625881763342484
"4611_10",0.7959334225875312
"5807_1",0.20842598086234604
"9464_8",0.8067801132421676
"3124_10",0.8556346511977382
"2705_4",0.6728799304590369
"12187_8",0.889890808643472
"12319_10",0.7914535452731752
"9874_3",0.2565736646358659
"3406_4",0.408587375999226
"2327_10",0.9047471422554239
"605_10",0.8752798386241983
"8080_4",0.23997721741536612
"3074_10",0.9373560971819647
"2499_3",0.17128586804110651
"1013_1",0.5067340350083688
"11535_1",0.05965446594440979
"4118_7",0.6708977251788645
"10492_8",0.8530283225752978
"2129_4",0.22688121562903973
"9814_10",0.4401371334682745
"10671_9",0.6507217678889189
"5980_10",0.9077521816122666
"2755_2",0.4308758563043667
"5461_2",0.30894901901559224
"11979_1",0.16815143019250686
"8810_1",0.06107447403469067
"852_7",0.831423760680146
"10961_4",0.09390067975308379
"7436_4",0.4756989857304899
"11281_3",0.503130363325974
"4208_3",0.185405165572891
"8213_10",0.5942556834893569
"9851_2",0.36548286083593573
"4713_7",0.728483906344897
"9528_1",0.890162892891293
"3595_10",0.9488608571017823
"5785_3",0.5459599687345273
"10370_3",0.10629256805427
"1980_3",0.4848810206260524
"8800_4",0.4448364089007611
"4437_3",0.2170638759020684
"28_3",0.3825358085893352
"12171_1",0.45618848831209735
"9359_3",0.34566098649541604
"3831_9",0.9767885430144038
"10962_7",0.9251466720044632
"1500_9",0.608405183697533
"11470_10",0.7799209935985993
"11843_3",0.1411579356460899
"11200_4",0.6282617432221186
"1067_1",0.03219992718860686
"3333_1",0.10932607368058274
"4487_4",0.7664007018417373
"6428_1",0.06793783908922969
"575_7",0.10854497859562756
"10904_9",0.7345052949094307
"11821_2",0.38438037816072074
"11605_1",0.08057133419924187
"1111_7",0.7396739971369702
"10295_1",0.4511735707553817
"1146_4",0.05170601536001831
"2405_9",0.35575550878335455
"11081_10",0.6439592355264746
"2201_10",0.948343820679317
"4844_1",0.13555453603715625
"11007_8",0.7634849407816237
"6535_7",0.6342599795011782
"2653_4",0.11785249659538032
"8245_10",0.8278211863786474
"9951_8",0.8266577929608894
"6133_8",0.28937711844571823
"10006_2",0.052427589326850176
"7350_1",0.4733850602979403
"4509_9",0.9121456438235063
"948_1",0.039277900603491796
"3987_1",0.23024454876181277
"2947_10",0.20571295559291497
"6041_3",0.013990599032100669
"2946_1",0.2589900700048098
"11967_4",0.09640723699685491
"1185_10",0.9348328025567865
"10323_2",0.6321286700584736
"11706_2",0.01737401825883375
"3663_1",0.16169268743745566
"5602_10",0.9283700309451112
"4870_10",0.6663141356180435
"1994_1",0.1343795566281586
"10807_7",0.8244549518263617
"6871_3",0.8415170427136871
"1175_2",0.09492123637714428
"10919_7",0.8623105535372485
"8127_10",0.7459881385195135
"12497_4",0.35361422903680145
"3274_1",0.4625195132165829
"2568_3",0.3065669036146952
"840_2",0.039194646958932
"5626_10",0.9596613233950446
"7561_10",0.9070501025055909
"4600_3",0.262429549323272
"3324_9",0.47210869134994743
"8899_7",0.8397866689141968
"5592_8",0.734750873093777
"12483_4",0.06408830662267001
"7874_1",0.015696981894639916
"5878_10",0.866601366270122
"4303_9",0.5501197718918522
"9421_1",0.2138414008286033
"10269_4",0.4263327965728161
"10615_2",0.20991559856759995
"2634_10",0.9032812287440285
"7522_1",0.07632444274072425
"9289_10",0.6591888488549709
"4636_10",0.5468011779754509
"1241_7",0.3644205817272136
"9458_9",0.7165193453376653
"11690_10",0.9483230377328781
"7176_4",0.3628821168328193
"6212_10",0.7987324000371704
"6319_1",0.19944993249319623
"5229_3",0.31514588724469433
"466_9",0.9526280143863215
"8693_2",0.36540704904307236
"2952_10",0.8468613737966935
"1128_1",0.04735073771275865
"3975_10",0.6603606631758175
"11365_10",0.849968620714103
"2074_9",0.8628242028009218
"9768_10",0.9378794495622059
"4895_1",0.2031665442665948
"5726_10",0.9087854864688757
"9993_10",0.8760025409356507
"11319_2",0.48712607049794215
"10561_2",0.36106540294055767
"5455_8",0.842011289123646
"10684_3",0.23130221337405582
"3652_3",0.2273621032885284
"7825_1",0.13561580643471527
"8806_1",0.1739521179360276
"275_10",0.8240086373447547
"2246_1",0.07218694055225175
"11968_2",0.023585081725221974
"2528_1",0.4928545564179
"8491_8",0.6196505793605416
"13_1",0.6371554509844366
"4530_8",0.653483309869006
"5207_3",0.1343218991955354
"11648_10",0.780672005372617
"8260_1",0.43107159495387226
"10730_10",0.7444938648659942
"10402_3",0.4409817863353835
"8077_1",0.04885559076750118
"8598_8",0.7080644927215485
"2809_3",0.05374233191131127
"12490_10",0.8821897339912045
"1447_9",0.8820466508076827
"1605_3",0.36530668097264435
"2311_4",0.04791875259848976
"3235_9",0.718118388803946
"5725_10",0.7490333972058867
"9025_10",0.8797803938426907
"6049_9",0.6768967045553432
"4803_10",0.9646472967502296
"191_9",0.968874376493667
"420_3",0.4570845964888177
"5238_2",0.027728873489365792
"1280_9",0.9016298086048696
"9408_4",0.21501423348978602
"819_1",0.008933644312940638
"1656_4",0.18035773488813023
"9964_3",0.24537944617702168
"10404_4",0.5872390345292344
"12369_10",0.7453693479081297
"6423_1",0.1965204034282503
"9942_8",0.3963777246539718
"1519_1",0.260787638773197
"100_10",0.8922755699941529
"3216_10",0.7168366977255832
"3909_10",0.6642592759965471
"5034_7",0.9437977997257453
"14_8",0.9271728356324155
"5891_3",0.09304250237692885
"8496_10",0.9766467900651248
"7429_1",0.10041436399230153
"9457_1",0.20179457316356195
"9602_8",0.8119519246170699
"4198_1",0.07890617267473096
"154_2",0.32258098280040787
"5070_2",0.15340615892168347
"4207_8",0.6711818596456465
"7758_8",0.7754982296718514
"4439_9",0.888609237051358
"12042_1",0.036958437214739626
"7244_1",0.04140339621597185
"6854_1",0.17531301487132553
"11932_10",0.7718292205504519
"4151_10",0.8241037028641326
"7265_1",0.11177506761641941
"10272_7",0.9575963263060708
"4256_4",0.28649009255343727
"1225_7",0.7026956498783924
"956_10",0.8852367858042116
"6389_2",0.20034113720228278
"1365_4",0.21651971962559274
"4752_7",0.6732164743195092
"276_10",0.9468624414309652
"8766_9",0.5161722498858689
"11225_10",0.8114338557192027
"6920_1",0.05880265965926958
"11536_1",0.015814501550861858
"1923_9",0.8318873338305609
"11460_10",0.6186831602900785
"10054_7",0.7578280777354371
"10845_1",0.019061868628790255
"10231_4",0.4344427403998164
"9430_8",0.6896086142973668
"3226_2",0.0795984824389253
"4298_3",0.1969037991894873
"10635_4",0.32095812204207214
"10567_4",0.0959541459504357
"5460_10",0.8448126684538637
"7310_7",0.6070357550739122
"10330_2",0.02361381171674687
"5151_9",0.8616103239418189
"11_3",0.7259928200889189
"1448_8",0.5324602234871394
"10130_8",0.885584231416867
"2199_3",0.07884900365930729
"1761_10",0.8302144037209246
"2782_1",0.027616915261439084
"7618_10",0.9238057526876555
"85_10",0.8207701124965636
"5730_3",0.22766617119376442
"3641_1",0.39080749787470187
"8190_9",0.9566112952711394
"9533_10",0.9660770571807585
"9508_1",0.08140936433921006
"237_8",0.9529165611196394
"3981_7",0.5037270802794753
"7194_9",0.7221220810031662
"10584_8",0.4573974355247711
"248_2",0.027453592554611734
"8358_4",0.0655846839115251
"1218_1",0.01773139377096028
"4191_10",0.1758828615593614
"3090_8",0.7659384869261431
"11923_2",0.2108734890802919
"1640_8",0.747670188443797
"9972_3",0.24760967603565273
"11818_4",0.473957631765885
"4350_10",0.8698798837901622
"877_10",0.3565613270982319
"10017_8",0.7771366642905193
"7975_10",0.889596001327777
"8436_1",0.1581787588321037
"6024_7",0.5924336989042019
"3112_1",0.1253083688591757
"951_10",0.884710522329583
"1622_1",0.051599362032808654
"191_3",0.3256855447081154
"5669_1",0.07004610672417462
"1891_4",0.2332093306516182
"12173_9",0.5996893074465566
"7887_7",0.6947959923807187
"3256_10",0.269417084429277
"5419_1",0.0323774790813972
"7635_1",0.11675570500982974
"8297_2",0.1984352876880241
"7137_8",0.5989915612995224
"7562_3",0.39498674635421305
"9944_1",0.04166831935011219
"4288_1",0.013241507034039712
"8087_1",0.38094871702297534
"4771_10",0.6984926666671415
"10482_10",0.6412824463892517
"5324_10",0.947868834358641
"3080_1",0.1378145334866308
"10923_7",0.8408948100058148
"1753_7",0.831602158954533
"317_10",0.8435408391688135
"12474_8",0.5956468152139962
"773_8",0.8794793263869949
"388_1",0.40839321394366224
"12141_2",0.33384132175276915
"5667_1",0.4992323550200972
"1071_9",0.9152093442617588
"2897_10",0.8349286069697662
"9481_4",0.6098704279015476
"12025_1",0.04103237618597293
"8879_7",0.4503663440796229
"5683_1",0.14396555789917606
"7026_1",0.0791228590771044
"2439_1",0.3376038009819532
"3631_7",0.7415372608557977
"1650_9",0.5349136012945545
"5378_7",0.8919574243450852
"9745_1",0.015458995467943602
"11563_8",0.6535183191979466
"299_8",0.8923657501425865
"9471_2",0.41696901795962876
"1866_1",0.11508474216452563
"2639_4",0.35481818547626615
"5122_1",0.15415079231834522
"12341_7",0.3953827670323252
"2936_8",0.8349568259865234
"8647_10",0.559229960843521
"4255_9",0.8313807097840018
"7262_8",0.4151325595126189
"8413_10",0.6538176764175516
"10080_1",0.15694087770496642
"3973_1",0.3939471349596668
"8752_9",0.9483920458783821
"4018_2",0.27332423693194946
"7669_1",0.12165835139974586
"10421_4",0.2710918421902198
"7854_8",0.8708615618931187
"162_8",0.3490302798000332
"11614_9",0.7758713091905542
"11343_8",0.9452272331509248
"1708_7",0.2900138143075172
"7115_4",0.5016117577642935
"10498_10",0.41224498965809314
"2944_8",0.8516401422336272
"10474_3",0.3389743766537687
"1263_1",0.12005271860702153
"1693_4",0.6763093090106075
"9600_9",0.5044650021187653
"11173_2",0.33229821402883875
"3961_2",0.3269969708285291
"8011_1",0.2556918588854131
"7386_8",0.6106409127393083
"8787_8",0.7057237899874405
"12349_9",0.726525595905655
"1776_4",0.20640470896010837
"5885_4",0.6816399296325204
"220_4",0.16804641783874724
"5547_8",0.8351234730401266
"2853_1",0.14500455306720286
"2157_2",0.17865352034723497
"11667_2",0.3143518448712459
"194_7",0.8608066313099602
"1633_1",0.03470067067234845
"6897_2",0.15505044818521005
"11568_2",0.12278215003192205
"9219_1",0.23153545541793763
"477_8",0.7954787469108628
"8980_3",0.7278822781118045
"4612_10",0.453143271109455
"8030_10",0.9377253819175546
"1846_8",0.9924470065496568
"2786_8",0.7579481239803848
"2634_1",0.0782702925202927
"3110_8",0.8213328359077252
"11587_8",0.7421120491275175
"11262_8",0.6512181643944246
"5680_7",0.3063185798294312
"4583_4",0.3559386522222263
"1451_1",0.054133704651397996
"4244_4",0.0531787956741186
"6176_4",0.0781069118195405
"8851_10",0.8324228255729913
"908_9",0.891155726176458
"7494_9",0.5090126258635448
"8061_3",0.21348026308890905
"789_1",0.3668591677599754
"2374_7",0.673599070866308
"11225_3",0.05558078771668184
"4467_4",0.09963607742949977
"8516_10",0.3480271546660106
"4121_10",0.8089764413835216
"10267_7",0.5164437943650202
"6040_8",0.7173513868745074
"8338_7",0.7787096664978144
"2903_7",0.9382101390586388
"6662_9",0.8908995438319502
"5333_10",0.8636270975913587
"7470_4",0.1484591710786536
"8813_1",0.12179804750572032
"4514_3",0.7629675157564328
"9584_7",0.2531816906541579
"11706_8",0.8932838771433715
"11538_8",0.7348485907818371
"4210_1",0.008632718449940546
"8984_1",0.02971987705522737
"3431_4",0.10339257738958964
"4973_10",0.8957221516115276
"12260_1",0.0626955548880885
"4267_10",0.8944913911976241
"9906_9",0.9263779598225135
"670_7",0.8270810529247243
"6270_3",0.06064749884719006
"5164_4",0.19576542175187936
"9741_2",0.18632309965754235
"3761_8",0.4944554028439625
"2651_2",0.19182852911331938
"7448_10",0.8245538574599002
"7184_9",0.8739654279080769
"1313_9",0.7356355846474489
"10654_8",0.8990931918728714
"7151_1",0.03721219140319369
"2320_10",0.6452117774727945
"12033_7",0.40696012803601644
"6429_1",0.027733580257347977
"1420_4",0.6999001241888743
"3002_7",0.489323485569625
"1299_1",0.09346562489779817
"7897_9",0.8425648123683519
"1529_4",0.11413174765115995
"9760_2",0.1954825713769625
"11318_1",0.09528399410016417
"2217_3",0.24266189127465554
"11641_2",0.15179352377466063
"7238_10",0.8883948762648302
"7710_8",0.7937804466393727
"12011_8",0.7493407567201692
"4495_7",0.901864888550265
"11144_4",0.4664510764273636
"5625_2",0.10545181462340827
"2926_7",0.3933671611993222
"8538_8",0.7587983164461242
"8875_10",0.6600338852450596
"10881_10",0.9376568335513529
"1662_7",0.7728651387536687
"4560_9",0.629260544880086
"6714_4",0.17118486846334147
"9059_10",0.8489709221791204
"6631_10",0.7997731482232148
"8520_1",0.03651631162676673
"918_4",0.4832577815805485
"3102_10",0.8008575675478402
"3611_2",0.10169132766043228
"8434_10",0.848478977655909
"681_7",0.9210574399345842
"7386_4",0.07412615080512353
"7566_9",0.3355042763848364
"10110_10",0.7792014807556685
"10486_10",0.9018094428931079
"1492_3",0.34746902628091025
"11823_1",0.07352495557486294
"2331_9",0.836013248723163
"2200_2",0.15724736813301526
"9547_1",0.05340813116961604
"785_2",0.042850421389665126
"5101_4",0.2977104219824296
"5657_10",0.6120006192707715
"6902_7",0.6091707979523003
"1490_9",0.633235714030296
"7148_9",0.8663995547220238
"7387_8",0.598249658635878
"8277_9",0.8498096783121433
"6912_7",0.847422217465139
"170_2",0.8089246884357041
"7702_10",0.9412829041842871
"4393_3",0.05869744564427952
"2608_3",0.7151291501458932
"4931_8",0.8881337874626055
"10589_10",0.8253007045578067
"8623_4",0.1333759524872959
"6057_2",0.11820226591727657
"2704_9",0.9540207109716361
"1790_2",0.34077497113978217
"12370_1",0.013298381177732792
"159_1",0.04949444012709351
"343_9",0.9771206083010352
"2128_9",0.8893644637023181
"11181_8",0.8275392709301549
"11775_10",0.7955695922741209
"3514_10",0.6267919135120642
"6993_2",0.08983538266058351
"2866_9",0.45914822122851967
"1000_9",0.9074967249847723
"11772_7",0.6267127841514395
"3355_9",0.21217784655767352
"8519_8",0.516473219156121
"7879_3",0.29972874634350394
"4332_10",0.7048883235720055
"5403_1",0.06176723453532693
"1514_7",0.22830346699993284
"7904_1",0.08464501415784584
"10550_2",0.4362825399956744
"11442_10",0.8102446037068992
"2821_3",0.12111961057069646
"5766_1",0.010856214252168516
"8061_9",0.8990731887007299
"2166_1",0.07420956918515165
"6206_1",0.1784943089852712
"11124_2",0.11248087110073407
"7625_10",0.7458386281942105
"90_9",0.6664874508665457
"7959_10",0.7611738180592102
"7029_10",0.8116472611475049
"779_8",0.9589421304624967
"1101_4",0.17003891716208608
"11189_4",0.09973242557224146
"9790_4",0.11550050016897873
"10861_1",0.13602443524960114
"5902_2",0.20331854904929095
"9545_10",0.5355963117201045
"3730_1",0.014379683900442879
"4951_9",0.6338175130892045
"3295_1",0.21334574117745145
"9495_2",0.39410993626336177
"2876_1",0.6083150487646849
"2796_1",0.08943964410603941
"10338_3",0.23809314618024294
"10913_7",0.3780743744854627
"4685_2",0.025768230314558653
"11586_1",0.22589064360874064
"4904_7",0.5426707865329494
"7110_7",0.5931544917686487
"2086_4",0.470653639927562
"7372_7",0.6900208656777992
"135_9",0.8201095966708636
"7038_3",0.3943504277443572
"1119_2",0.08970898382497434
"5057_8",0.6117041297710532
"3479_10",0.9603708510924667
"6489_8",0.918673625106348
"4910_8",0.8634324263305593
"5979_10",0.6910198824900722
"11304_1",0.13490214427431663
"2102_9",0.9299701816231272
"8048_1",0.08691197873324684
"12153_7",0.7013949309063663
"4832_8",0.7857136153558683
"3079_9",0.8731986339857908
"8254_2",0.09523755209176707
"7981_7",0.8529344970298474
"611_1",0.5897488375811113
"307_10",0.6269045406165356
"8861_3",0.07071924659696513
"4635_4",0.6257004452686545
"6197_7",0.8002751770947372
"6739_3",0.22804931660255776
"8588_9",0.8098308305893622
"8461_7",0.47287510810895206
"10089_1",0.2749635185882567
"2609_7",0.6282678317432534
"1418_3",0.4145080596400936
"2661_10",0.7830458190364886
"1253_9",0.7667279839495975
"8815_9",0.5730768681860995
"9867_8",0.880935740986698
"2155_1",0.14605275814026714
"12259_4",0.184488861954478
"11224_3",0.532978927438072
"4781_1",0.06082667147737464
"4354_9",0.9392854709822801
"9629_9",0.7482618106063941
"3629_9",0.9492266813189536
"6445_10",0.9483039462332885
"9526_10",0.8790968224999456
"5138_2",0.06458562676250797
"349_10",0.855750426728207
"2099_7",0.6039836430905184
"4411_1",0.5232570610362832
"8127_3",0.08688783533390775
"5225_8",0.708681590836616
"7970_3",0.15008345576244056
"5688_7",0.528579285458972
"12099_3",0.2712134455538989
"6020_4",0.2825960606211773
"3892_8",0.8273710535959394
"2098_8",0.8357097157559985
"4851_7",0.8303952308253063
"10967_10",0.5851592924270991
"6230_4",0.5092061151316155
"2211_2",0.07213928509534621
"11978_10",0.7557406569664356
"8802_1",0.09121989853293674
"11010_3",0.08256139734520332
"10083_2",0.3395176123166727
"5588_10",0.4487640892441908
"958_10",0.6583045962280204
"6771_4",0.46268148747596055
"6767_9",0.7989843865078282
"7302_10",0.8893870745252065
"5324_3",0.08180084108704273
"7737_10",0.9618811531572136
"8603_10",0.7339005426538975
"3029_7",0.8478388688149086
"8640_2",0.041670911895286857
"2139_1",0.028206426237839807
"6305_10",0.9054117197458184
"6884_7",0.8279514234614286
"5534_8",0.6236938622032447
"7619_8",0.9201284346257071
"10057_8",0.6559341084888359
"972_7",0.8300410826313532
"6245_8",0.7007865631859769
"6627_7",0.8798666364159567
"3621_10",0.38218313081750377
"2290_4",0.6179549346159483
"24_4",0.4288128370698579
"5689_1",0.01861162714970365
"6497_4",0.2735272610250776
"12405_4",0.6797796830613521
"11720_7",0.8450824269578914
"10088_1",0.06851993218241487
"9258_9",0.946152631295947
"354_4",0.7596689197345113
"4770_10",0.7836869727371399
"1035_3",0.3979114822821242
"739_1",0.04998889489381259
"6267_7",0.8253102462686259
"1562_8",0.8492965464342547
"1438_1",0.05871026591534681
"281_8",0.9423561601982103
"1818_1",0.49859272158648504
"3943_3",0.20682907225974054
"8116_4",0.6191302566271213
"6984_1",0.09053531263121296
"5330_4",0.0535050431134613
"8821_8",0.9282792932744128
"10484_10",0.9539963765077856
"1886_4",0.07179604581579627
"7943_2",0.4604761754735174
"6438_7",0.9004610356828497
"8931_10",0.6936723552852717
"10538_10",0.5784565641629654
"534_10",0.9499582652442523
"7329_2",0.07167918492612882
"6614_2",0.6443194925493146
"710_10",0.833026374382421
"3120_4",0.3287052203379353
"9046_1",0.04724370922661669
"5638_2",0.2685330033249417
"2455_4",0.20797989170217893
"2652_3",0.14318795728904002
"11006_4",0.38606190319847705
"5065_3",0.053665787062068225
"9805_10",0.8185612437933477
"7092_8",0.9241074148588125
"1735_10",0.7299083848383304
"3609_1",0.07244325615032689
