id,sentiment
"7173_3",0.519047107774318
"11321_8",0.6435827110801693
"7909_9",0.531103476993826
"8012_7",0.1890462825961843
"8615_4",0.20153038222422245
"8117_10",0.7263123163331403
"1892_10",0.32874529785353346
"4617_1",0.14243365475135725
"1893_8",0.5794984761120366
"5435_1",0.14877566027108166
"162_3",0.31405190754459344
"6516_10",0.8304025331488645
"11588_7",0.7292548190944848
"2006_1",0.08422327947372611
"1594_4",0.2747319894842468
"1472_1",0.07771659903442757
"3647_1",0.39486900436224637
"174_7",0.5625077833436946
"5539_7",0.323246945758734
"3384_10",0.9329268006940259
"3811_4",0.2646436493409076
"4079_8",0.6968093154848516
"1179_7",0.567307708981085
"3069_9",0.7502838532845943
"3769_8",0.6805517277859968
"9247_10",0.6496678081072569
"10434_1",0.13219177171786872
"1147_10",0.7105903874543782
"5344_7",0.6082713877579108
"8073_10",0.7848242058590308
"7833_3",0.1452880082913555
"8370_1",0.16077092467637608
"9007_8",0.47606081052052396
"6624_7",0.49777706314933745
"6683_3",0.23350804392080893
"12275_7",0.6015950795354452
"11927_8",0.6338882441570373
"1560_10",0.7390687686211348
"1325_9",0.6271559497683462
"3548_8",0.5845198959308724
"607_1",0.14856907468711697
"6702_7",0.5591280003352695
"5702_3",0.08905085861610595
"11345_8",0.8445794483922546
"3428_4",0.5452183473244198
"7209_9",0.820567822799795
"8425_8",0.7308690700527242
"3087_1",0.5284703091428692
"1119_8",0.5491840717592005
"5715_3",0.5937242844108441
"8645_1",0.19873485292163465
"2149_3",0.14366268668544385
"10403_10",0.45952004667936575
"5628_1",0.1742355463216952
"5570_10",0.8521946407900323
"1613_3",0.2596943757842342
"1454_4",0.6778669616322817
"5094_3",0.22915629009990499
"7982_1",0.2982981989623513
"6894_2",0.3953149220998062
"6554_1",0.21247793791429653
"4721_3",0.19820970148397574
"6904_4",0.33071424710691033
"893_8",0.8713856025004676
"4605_4",0.5238348142496395
"11516_7",0.6348020795621074
"11718_7",0.801735992061708
"5956_1",0.12729573018683796
"7455_9",0.6203199996436443
"6396_4",0.6111777566533276
"1223_8",0.564149690201646
"8556_1",0.381699441228589
"6108_8",0.7545292266975097
"11690_1",0.10148743749487404
"3778_9",0.6409079755916881
"3627_4",0.42537229913197744
"8256_4",0.3650570221719122
"533_1",0.07018841854144478
"5235_4",0.1510345018414619
"621_2",0.37110730590730867
"5365_1",0.38542115644218816
"8180_3",0.3411160992330713
"7396_7",0.24531803354075923
"9776_10",0.708246860454708
"8175_10",0.8019061042693975
"3128_1",0.2678834927161165
"4606_1",0.4318865928596227
"6158_2",0.2488792739378341
"3281_10",0.47507205592709306
"4723_4",0.1211445432021234
"11994_3",0.4544995158605334
"7701_1",0.025540995144734516
"103_3",0.19387025723293325
"8908_10",0.820933040857609
"8876_1",0.09809309089346382
"7519_9",0.7447922767515973
"12456_8",0.5458318697444038
"9514_8",0.6371512393438772
"8680_8",0.4228211158985764
"12402_10",0.5683880433862797
"362_2",0.26872163485208206
"9825_7",0.5315161282174846
"2913_3",0.5185133428835992
"7164_8",0.7049268907652938
"11177_7",0.5764334199802754
"5707_10",0.8597845548247011
"8103_10",0.7054582948052148
"6289_1",0.054997220195123396
"11754_1",0.42152773448806524
"11640_10",0.48150994943479514
"9933_7",0.49788832580261144
"185_10",0.8032164367038676
"242_10",0.9157615078987854
"9369_8",0.8048521098359912
"7453_10",0.4205720617100509
"7514_7",0.4727059256665727
"10860_2",0.21080167033415612
"8663_8",0.48407453753272894
"9108_1",0.25896350753370334
"7941_1",0.32284686696378084
"10116_1",0.0539993488127693
"9841_4",0.37822408244169253
"4512_9",0.7144139310983111
"4853_2",0.2569333460360566
"2664_4",0.6942007249845354
"9966_10",0.8681399744892436
"5167_2",0.3182179032701078
"3894_2",0.11532114329508937
"3929_8",0.5784495655619362
"7165_10",0.6409203953069991
"5451_8",0.5690599641470907
"2947_4",0.6773567800268874
"4611_10",0.6997807323225045
"5807_1",0.146267241776476
"9464_8",0.5037983130400021
"3124_10",0.8302540576680547
"2705_4",0.6148051948845157
"12187_8",0.6107080515854258
"12319_10",0.7981031158099702
"9874_3",0.23749858242307714
"3406_4",0.3901776257745841
"2327_10",0.7858438642848862
"605_10",0.7982335399881394
"8080_4",0.3322051387162322
"3074_10",0.7110167942604223
"2499_3",0.16907743092777008
"1013_1",0.37252191809733637
"11535_1",0.11846573691913119
"4118_7",0.6353907999476864
"10492_8",0.7429512767474609
"2129_4",0.14161842470636613
"9814_10",0.498742795241075
"10671_9",0.4377963942798081
"5980_10",0.8186712667673843
"2755_2",0.4464581791324112
"5461_2",0.3808180486064952
"11979_1",0.23299947019478076
"8810_1",0.130340046356376
"852_7",0.6920858286069306
"10961_4",0.10237659037334206
"7436_4",0.5222671685976434
"11281_3",0.5886901261113618
"4208_3",0.11068639117001802
"8213_10",0.5336072670991848
"9851_2",0.39639759158961274
"4713_7",0.711230721085129
"9528_1",0.7702778950558937
"3595_10",0.8587184177185329
"5785_3",0.43479976347157717
"10370_3",0.1503329793567565
"1980_3",0.3876866013638191
"8800_4",0.5730931560295502
"4437_3",0.2520242811043237
"28_3",0.7069284797611023
"12171_1",0.4705577822128748
"9359_3",0.4037047119136346
"3831_9",0.8422094034356781
"10962_7",0.9016632881325977
"1500_9",0.7530942098288176
"11470_10",0.5269258826578037
"11843_3",0.23530808501169057
"11200_4",0.5460531940668774
"1067_1",0.0745113820238408
"3333_1",0.21802674468575597
"4487_4",0.6715582376687421
"6428_1",0.11715440164568232
"575_7",0.14833741343385054
"10904_9",0.7444428135662274
"11821_2",0.5688587404483061
"11605_1",0.17605207561873487
"1111_7",0.7614093432357933
"10295_1",0.38219433388829543
"1146_4",0.07568641404806148
"2405_9",0.3180910243823549
"11081_10",0.45759448343160064
"2201_10",0.8784032580912916
"4844_1",0.1912548040204465
"11007_8",0.6124920555434662
"6535_7",0.6152768390299052
"2653_4",0.2599071985199271
"8245_10",0.8059164960965765
"9951_8",0.5974505098063555
"6133_8",0.368865521681425
"10006_2",0.12508782201952096
"7350_1",0.4163819932868489
"4509_9",0.7495600807900297
"948_1",0.09255307240400656
"3987_1",0.30867180207716166
"2947_10",0.3805165086765445
"6041_3",0.040486787383222964
"2946_1",0.249916694830171
"11967_4",0.13530931193354503
"1185_10",0.7710859110169592
"10323_2",0.5075328240931017
"11706_2",0.043570107304393875
"3663_1",0.14071034369598015
"5602_10",0.9034094354628276
"4870_10",0.6471410590312826
"1994_1",0.17930282765350164
"10807_7",0.8331006558242184
"6871_3",0.7107468597449076
"1175_2",0.12864334914571035
"10919_7",0.6664961600171837
"8127_10",0.714785918017744
"12497_4",0.42619601601677043
"3274_1",0.27928285550608234
"2568_3",0.20023785841436378
"840_2",0.060412850387281634
"5626_10",0.7776820767935366
"7561_10",0.8665110236254612
"4600_3",0.23141498652079914
"3324_9",0.5520172072219116
"8899_7",0.7437933414115836
"5592_8",0.7224497521276173
"12483_4",0.10121822008181793
"7874_1",0.03650840625683111
"5878_10",0.8129580282771202
"4303_9",0.6166888946928436
"9421_1",0.13333483509568692
"10269_4",0.5248713230032991
"10615_2",0.27581786726953317
"2634_10",0.7329585462455114
"7522_1",0.19645061535706346
"9289_10",0.6235695890811316
"4636_10",0.5329697401740654
"1241_7",0.5028542943648914
"9458_9",0.5367138098481112
"11690_10",0.8698749185119677
"7176_4",0.2522505739474187
"6212_10",0.6676654718226148
"6319_1",0.18861842431432188
"5229_3",0.4301920248208518
"466_9",0.7731068311408443
"8693_2",0.33261221293893234
"2952_10",0.7912144882037397
"1128_1",0.10117857626128406
"3975_10",0.5323850946551715
"11365_10",0.6056912042290614
"2074_9",0.7967308276759334
"9768_10",0.8400058529679373
"4895_1",0.28764156149041364
"5726_10",0.6982342700289099
"9993_10",0.6704511340772962
"11319_2",0.5359704269225304
"10561_2",0.5407718846684961
"5455_8",0.648293980042716
"10684_3",0.3173172817281633
"3652_3",0.5649370569438794
"7825_1",0.2755132802286469
"8806_1",0.20855565710750168
"275_10",0.6749105755100341
"2246_1",0.11079141770868468
"11968_2",0.07030264011400617
"2528_1",0.34292527348090124
"8491_8",0.7464633112106414
"13_1",0.6306004229381392
"4530_8",0.6546343443294528
"5207_3",0.1567202838550959
"11648_10",0.6857827326066004
"8260_1",0.347458646473053
"10730_10",0.686373658116723
"10402_3",0.49571464228585393
"8077_1",0.07531576833257725
"8598_8",0.644282687975033
"2809_3",0.2375425745002742
"12490_10",0.8689208721759502
"1447_9",0.7976107176100629
"1605_3",0.4078798600109894
"2311_4",0.0732038965160289
"3235_9",0.7597989535926526
"5725_10",0.6184902321719402
"9025_10",0.5410799147915347
"6049_9",0.6192744534804142
"4803_10",0.8685949231719753
"191_9",0.9160844038754345
"420_3",0.43572825101078966
"5238_2",0.10996536459585528
"1280_9",0.7967752739923458
"9408_4",0.36439672839697174
"819_1",0.02150595868079191
"1656_4",0.32560449543006265
"9964_3",0.22420498091392765
"10404_4",0.45599764275671845
"12369_10",0.7053369508209106
"6423_1",0.15754211868369175
"9942_8",0.36783350320697805
"1519_1",0.31890811706896893
"100_10",0.7156713048546539
"3216_10",0.7500334259816559
"3909_10",0.38325331942462754
"5034_7",0.7469107930569427
"14_8",0.8114700226103188
"5891_3",0.18789518068177435
"8496_10",0.9090406991969028
"7429_1",0.10831681287402044
"9457_1",0.27566705720103474
"9602_8",0.6527650611837995
"4198_1",0.07295972950764239
"154_2",0.298135483132532
"5070_2",0.2138722600112843
"4207_8",0.7144674266657929
"7758_8",0.7157109169812764
"4439_9",0.7839893275709006
"12042_1",0.04437182006890719
"7244_1",0.03388610453633084
"6854_1",0.1583366651845663
"11932_10",0.6045657025992652
"4151_10",0.6551247934640173
"7265_1",0.37649620712753495
"10272_7",0.8717097424549284
"4256_4",0.5574731865007218
"1225_7",0.5463384784880445
"956_10",0.6570714584957937
"6389_2",0.2884872825457396
"1365_4",0.29662499091648825
"4752_7",0.5522890643086628
"276_10",0.8034912964038354
"8766_9",0.6319577722007755
"11225_10",0.7380382848588664
"6920_1",0.09449108921032903
"11536_1",0.06626590162908975
"1923_9",0.7319060438779422
"11460_10",0.4057768931419705
"10054_7",0.7061798423530415
"10845_1",0.019230533586064854
"10231_4",0.46336965010854586
"9430_8",0.694695942590596
"3226_2",0.0885289515593205
"4298_3",0.3915116062561701
"10635_4",0.46123827478331186
"10567_4",0.18602783149114555
"5460_10",0.7355871170316307
"7310_7",0.7476933781395455
"10330_2",0.05079631613393189
"5151_9",0.7510080161937909
"11_3",0.7994937847726927
"1448_8",0.6132071588310197
"10130_8",0.8141332805753059
"2199_3",0.18653794715234756
"1761_10",0.8215911435731749
"2782_1",0.0562109391244541
"7618_10",0.6877991880217735
"85_10",0.6230643993928958
"5730_3",0.34890470621657516
"3641_1",0.34824292428002307
"8190_9",0.8891368335779355
"9533_10",0.9272953077356381
"9508_1",0.348772840521044
"237_8",0.8801145723959879
"3981_7",0.2558123243997129
"7194_9",0.5297052736378639
"10584_8",0.28369513657767204
"248_2",0.019336888332825312
"8358_4",0.12162765983867249
"1218_1",0.03795847258677936
"4191_10",0.3514154004079104
"3090_8",0.7569485107389963
"11923_2",0.37155247324533064
"1640_8",0.7396351077161155
"9972_3",0.32772929497984354
"11818_4",0.5885079748608166
"4350_10",0.8341902471179058
"877_10",0.24677516680824563
"10017_8",0.5518680691283449
"7975_10",0.7300611139331677
"8436_1",0.18164602267248384
"6024_7",0.4670591731369849
"3112_1",0.1336046607139668
"951_10",0.7134795446233106
"1622_1",0.14447720133035502
"191_3",0.6652334153306078
"5669_1",0.11522000379461445
"1891_4",0.23513450833132493
"12173_9",0.42125755302420087
"7887_7",0.6579588314047671
"3256_10",0.3343593616175461
"5419_1",0.0704464362424181
"7635_1",0.17597325156540444
"8297_2",0.2236159263536162
"7137_8",0.5300716933760138
"7562_3",0.5106932940684195
"9944_1",0.0996537910353553
"4288_1",0.08708436531109866
"8087_1",0.3650333684979405
"4771_10",0.6060481004093066
"10482_10",0.832491205802019
"5324_10",0.8706687346394615
"3080_1",0.18653388793712336
"10923_7",0.7188158537281394
"1753_7",0.7836853885154172
"317_10",0.7073134900172321
"12474_8",0.6300834025352001
"773_8",0.8155733788931508
"388_1",0.5003703212272617
"12141_2",0.31114785148049057
"5667_1",0.46043921407365623
"1071_9",0.793522514033631
"2897_10",0.7768755430194815
"9481_4",0.5435530037905447
"12025_1",0.0458304822382974
"8879_7",0.3034258303442402
"5683_1",0.14696348277312796
"7026_1",0.058748374061549084
"2439_1",0.39693439724141344
"3631_7",0.529006617410011
"1650_9",0.5318489362544678
"5378_7",0.7780568435438067
"9745_1",0.05314025199984089
"11563_8",0.5933392280104003
"299_8",0.8267346137972202
"9471_2",0.34541244210053335
"1866_1",0.1462529371401007
"2639_4",0.24931686807860828
"5122_1",0.20818608921709267
"12341_7",0.5195617860412863
"2936_8",0.652021993963044
"8647_10",0.6198303889820275
"4255_9",0.7730769951305203
"7262_8",0.5292984341171604
"8413_10",0.7122197577251536
"10080_1",0.17239253177715536
"3973_1",0.33214724719373057
"8752_9",0.8578823478961355
"4018_2",0.4242249745680404
"7669_1",0.12716394133005401
"10421_4",0.3133226511880577
"7854_8",0.7723688866461036
"162_8",0.24130673997093585
"11614_9",0.5284930487597893
"11343_8",0.8581301291767146
"1708_7",0.3781934034395727
"7115_4",0.3287134951864108
"10498_10",0.3507494473497124
"2944_8",0.7166401173267711
"10474_3",0.4877847762830972
"1263_1",0.24099937656759327
"1693_4",0.7719033141122724
"9600_9",0.38890470912902486
"11173_2",0.39713050516868614
"3961_2",0.46427547881083253
"8011_1",0.2918791073334388
"7386_8",0.5211721668362272
"8787_8",0.7265673569852089
"12349_9",0.5920064213289863
"1776_4",0.40730875304694847
"5885_4",0.5657808164945668
"220_4",0.21060217851687382
"5547_8",0.8221443369977919
"2853_1",0.22238655294439966
"2157_2",0.25768726783005147
"11667_2",0.3240393366357983
"194_7",0.8825335504425748
"1633_1",0.08889712025931017
"6897_2",0.21740899765409194
"11568_2",0.2170164552556118
"9219_1",0.17533656733432654
"477_8",0.6463616150838398
"8980_3",0.598170853203848
"4612_10",0.5737123353653414
"8030_10",0.79325349376239
"1846_8",0.958660621172717
"2786_8",0.668537251932082
"2634_1",0.07580997759801252
"3110_8",0.6711228663108392
"11587_8",0.70315009121179
"11262_8",0.504371037107199
"5680_7",0.24320819980731623
"4583_4",0.5204669118343853
"1451_1",0.10514888667132989
"4244_4",0.26330201432565575
"6176_4",0.2218856883750471
"8851_10",0.62366019392207
"908_9",0.749236760939259
"7494_9",0.36291469466217585
"8061_3",0.3217038027716261
"789_1",0.38524889291642644
"2374_7",0.5816362726653255
"11225_3",0.10168037630880539
"4467_4",0.23755892453094504
"8516_10",0.4744163339868812
"4121_10",0.7373029844003487
"10267_7",0.552082072286529
"6040_8",0.6216746791551513
"8338_7",0.8130137480637208
"2903_7",0.870228717026581
"6662_9",0.8903415411495944
"5333_10",0.7202360751772204
"7470_4",0.20283227826499364
"8813_1",0.2331555549186292
"4514_3",0.5407103554531234
"9584_7",0.30128900055117724
"11706_8",0.7211090867925639
"11538_8",0.4560049332983586
"4210_1",0.037248800426337714
"8984_1",0.07669975562528267
"3431_4",0.11669432514459327
"4973_10",0.8428756357334731
"12260_1",0.11710160961179625
"4267_10",0.6846447181772197
"9906_9",0.9455813453321713
"670_7",0.757660844134913
"6270_3",0.12577539089652795
"5164_4",0.25073022245862564
"9741_2",0.31233059076027175
"3761_8",0.35404678959265484
"2651_2",0.27875063424493796
"7448_10",0.7148617715484747
"7184_9",0.6356199721399918
"1313_9",0.6807421527009502
"10654_8",0.8120407921306312
"7151_1",0.15455504918324584
"2320_10",0.5691743518882807
"12033_7",0.3663589109536159
"6429_1",0.08269404945310344
"1420_4",0.72710949576771
"3002_7",0.5866814414276279
"1299_1",0.16395811477875935
"7897_9",0.7775445896429078
"1529_4",0.18579113791390164
"9760_2",0.36114240832638217
"11318_1",0.2416158962215892
"2217_3",0.31132210746235356
"11641_2",0.2441196410671294
"7238_10",0.6481347057594874
"7710_8",0.7717408407259378
"12011_8",0.7862766994458029
"4495_7",0.711963329726757
"11144_4",0.6758668153358707
"5625_2",0.1558018977815265
"2926_7",0.41409770930264556
"8538_8",0.5430585322023678
"8875_10",0.48723549256940957
"10881_10",0.6876250292761762
"1662_7",0.7180006394056057
"4560_9",0.6909207251070287
"6714_4",0.13824829192211702
"9059_10",0.7180226638307445
"6631_10",0.8396044879236086
"8520_1",0.04406347618747216
"918_4",0.47972712519621613
"3102_10",0.7378023845895125
"3611_2",0.2019238471714745
"8434_10",0.7506320413017697
"681_7",0.8086079704662977
"7386_4",0.16502682439531932
"7566_9",0.3141749761361964
"10110_10",0.6799240474617677
"10486_10",0.7578232632141633
"1492_3",0.1919369269472724
"11823_1",0.08015335402865816
"2331_9",0.7554377619967602
"2200_2",0.21344462787286128
"9547_1",0.0670708486701517
"785_2",0.14958186477806806
"5101_4",0.24685249504792994
"5657_10",0.5668375752051329
"6902_7",0.46756115269908627
"1490_9",0.5688904350096284
"7148_9",0.7783156790786083
"7387_8",0.604953641651118
"8277_9",0.7787929946889703
"6912_7",0.8861984934245162
"170_2",0.7214620085302179
"7702_10",0.741891830766432
"4393_3",0.09902923873393732
"2608_3",0.3883979478803244
"4931_8",0.8182894128527388
"10589_10",0.6771021692264555
"8623_4",0.32433508521045634
"6057_2",0.2388638003144224
"2704_9",0.8557839528415735
"1790_2",0.34316171524544675
"12370_1",0.041875982370083845
"159_1",0.15606494857826864
"343_9",0.9491718252477495
"2128_9",0.6811223212630013
"11181_8",0.6942447918928238
"11775_10",0.5478552768074547
"3514_10",0.43994962746105054
"6993_2",0.1704900478095719
"2866_9",0.21274311310463834
"1000_9",0.8808148003810239
"11772_7",0.4806835152023766
"3355_9",0.3581887817372843
"8519_8",0.6698466731895251
"7879_3",0.31712091739016174
"4332_10",0.5135474142008714
"5403_1",0.12564336921733868
"1514_7",0.1551634346726995
"7904_1",0.14541796905407653
"10550_2",0.4700383392218043
"11442_10",0.7546668303485125
"2821_3",0.2400692396607538
"5766_1",0.040167926560161174
"8061_9",0.8166396093386462
"2166_1",0.07954464955499069
"6206_1",0.23216030141335295
"11124_2",0.15247930290139236
"7625_10",0.5745531001087858
"90_9",0.6010623568811271
"7959_10",0.7173896405465767
"7029_10",0.8598013398742769
"779_8",0.9326122803064977
"1101_4",0.2103490735934611
"11189_4",0.28691724344605385
"9790_4",0.40267656533471186
"10861_1",0.1918549809294764
"5902_2",0.23916238471975307
"9545_10",0.4928761565883035
"3730_1",0.07286369557331837
"4951_9",0.5451203458425451
"3295_1",0.42437509716330263
"9495_2",0.3425333299917488
"2876_1",0.49577824103210805
"2796_1",0.09634294129548611
"10338_3",0.21815124964655722
"10913_7",0.38559802516555963
"4685_2",0.0223213132133238
"11586_1",0.1988529005253375
"4904_7",0.6819109387329659
"7110_7",0.4283497324835457
"2086_4",0.4944901132955283
"7372_7",0.4782120298919566
"135_9",0.7230362365582457
"7038_3",0.35449197290246165
"1119_2",0.1042197311938816
"5057_8",0.5701961542775571
"3479_10",0.8610120568175265
"6489_8",0.8174778375808838
"4910_8",0.8461446551524494
"5979_10",0.8303757225894551
"11304_1",0.17745123580498431
"2102_9",0.9041511368337337
"8048_1",0.190036117030621
"12153_7",0.717273940483885
"4832_8",0.7968040674522887
"3079_9",0.6243317325235058
"8254_2",0.21079733054751126
"7981_7",0.8113484932221234
"611_1",0.6142324209286707
"307_10",0.7564430167842866
"8861_3",0.14672587023273218
"4635_4",0.4654139368752656
"6197_7",0.6770682704290558
"6739_3",0.17322232773019144
"8588_9",0.7939618870635997
"8461_7",0.5952124403956537
"10089_1",0.3297602132576957
"2609_7",0.4615388026063515
"1418_3",0.32283534185432067
"2661_10",0.8191037923286315
"1253_9",0.6168697151564615
"8815_9",0.4571972422624156
"9867_8",0.6475149093952228
"2155_1",0.21742377043313987
"12259_4",0.326428071819558
"11224_3",0.5165690989992296
"4781_1",0.10757301422464771
"4354_9",0.821449203394159
"9629_9",0.5174127701856047
"3629_9",0.8349607638849308
"6445_10",0.7766125612923721
"9526_10",0.7838644872786926
"5138_2",0.2253950626669764
"349_10",0.6352439627262373
"2099_7",0.498408791041974
"4411_1",0.4424367587103217
"8127_3",0.08309146986434222
"5225_8",0.7740360831275306
"7970_3",0.24623726215119973
"5688_7",0.5328806325387506
"12099_3",0.32197626518236555
"6020_4",0.33413103424069296
"3892_8",0.6157302301996609
"2098_8",0.7649567693657745
"4851_7",0.8903607695776595
"10967_10",0.7205408359286775
"6230_4",0.6338347029178957
"2211_2",0.13405423941351627
"11978_10",0.671011180509269
"8802_1",0.11129928632859616
"11010_3",0.25248437463082013
"10083_2",0.33857719755718346
"5588_10",0.4527832310822731
"958_10",0.42795862968664367
"6771_4",0.524026338122201
"6767_9",0.6764384384054349
"7302_10",0.8471126611202753
"5324_3",0.13734674833888014
"7737_10",0.9112659639128169
"8603_10",0.6409014123964198
"3029_7",0.6201217354699656
"8640_2",0.056139116866162714
"2139_1",0.06375705164438968
"6305_10",0.7238796434692653
"6884_7",0.49398802157202637
"5534_8",0.70406399859497
"7619_8",0.767187931754513
"10057_8",0.581723949905805
"972_7",0.7038093126573304
"6245_8",0.5022908910128459
"6627_7",0.8687879575371418
"3621_10",0.3543377576962079
"2290_4",0.6553860239896658
"24_4",0.3247529662747484
"5689_1",0.06391662749817591
"6497_4",0.37134718460123817
"12405_4",0.6925879392619689
"11720_7",0.6774451785547032
"10088_1",0.10313075689995732
"9258_9",0.8709199152571743
"354_4",0.7336462044577934
"4770_10",0.7619809327855925
"1035_3",0.4140632381859674
"739_1",0.09295437520937042
"6267_7",0.7977474350930789
"1562_8",0.6701209886058641
"1438_1",0.06424143498506052
"281_8",0.7942351139862069
"1818_1",0.40613325718314996
"3943_3",0.08556041890258442
"8116_4",0.5500921789709344
"6984_1",0.2638325413901049
"5330_4",0.20604470497085078
"8821_8",0.8426764623588261
"10484_10",0.8244058936712448
"1886_4",0.07407434332171244
"7943_2",0.36028227998464474
"6438_7",0.8633922648115909
"8931_10",0.5569807365008244
"10538_10",0.5580264832167279
"534_10",0.8611506840268934
"7329_2",0.14600292605928497
"6614_2",0.4436064962881588
"710_10",0.6236636084483579
"3120_4",0.43755746874378243
"9046_1",0.09043164391606882
"5638_2",0.4030612641095634
"2455_4",0.3486209384732343
"2652_3",0.1410390695299143
"11006_4",0.5587376574504657
"5065_3",0.13354920054280314
"9805_10",0.6524619407365861
"7092_8",0.8768256301966948
